Date	Rain	Temperature	MaxTemp	MinTemp	Exposure
30/03/2009	0.2	15.35	20.6	10.1	7.6
31/03/2009	1	16.70	19.8	13.6	7.2
1/04/2009	6.8	12.90	20	5.8	18.2
2/04/2009	0.2	12.30	19.2	5.4	12.7
3/04/2009	0.2	15.00	22.5	7.5	19.4
4/04/2009	0	16.00	23.5	8.5	19.5
5/04/2009	0	16.00	23	9	19.4
6/04/2009	0	17.90	26.4	9.4	19.2
7/04/2009	0	20.30	28.6	12	19.3
8/04/2009	0	20.80	28.9	12.7	17
9/04/2009	0	17.50	22.2	12.8	14.4
10/04/2009	0	20.80	27.2	14.4	17.5
11/04/2009	0	18.50	24.2	12.8	8.1
12/04/2009	0	22.25	29	15.5	16.4
13/04/2009	0	22.40	27.9	16.9	15.7
14/04/2009	0	17.90	20.3	15.5	11.5
15/04/2009	0	13.45	18.9	8	12.8
16/04/2009	0	14.60	21.6	7.6	13.4
17/04/2009	0	16.75	23.2	10.3	14.2
18/04/2009	0	21.00	29.1	12.9	14.4
19/04/2009	0	20.15	27.6	12.7	14.8
20/04/2009	0	19.60	23.2	16	10
21/04/2009	0	20.95	26.1	15.8	14.1
22/04/2009	6.2	13.50	15.9	11.1	10.5
23/04/2009	0.4	15.25	19.6	10.9	8.2
24/04/2009	2	16.30	20	12.6	9.5
25/04/2009	0.6	17.00	20	14	11.1
26/04/2009	0.6	14.75	18	11.5	7.7
27/04/2009	0	15.00	20.5	9.5	10.1
28/04/2009	0	15.90	23.1	8.7	14.5
29/04/2009	0	15.80	22.6	9	11.5
30/04/2009	0.4	14.50	18.7	10.3	11.6
1/05/2009	0	12.50	20.3	4.7	14.3
2/05/2009	0	15.15	23.1	7.2	14.5
3/05/2009	0	15.80	23.2	8.4	13
4/05/2009	0	17.05	25.9	8.2	13.9
5/05/2009	0	17.00	26.3	7.7	13.9
6/05/2009	0	18.60	25.6	11.6	13.9
7/05/2009	0	17.25	25	9.5	13.6
8/05/2009	0	16.35	23	9.7	11.1
9/05/2009	0	17.50	25	10	13
10/05/2009	0	16.40	20.3	12.5	5.7
11/05/2009	3.2	15.00	19.1	10.9	9.5
12/05/2009	0	12.60	20	5.2	10.4
13/05/2009	0.2	11.75	19.6	3.9	11.7
14/05/2009	0	12.90	20	5.8	12.4
15/05/2009	0	11.55	19.8	3.3	10.1
16/05/2009	0	13.35	21.1	5.6	12.2
17/05/2009	0	14.35	24.1	4.6	11.9
18/05/2009	0	14.65	22.2	7.1	10.8
19/05/2009	1	15.50	19.6	11.4	6.9
20/05/2009	4.2	17.20	22.4	12	8.8
21/05/2009	39.6	16.80	19.8	13.8	2.4
22/05/2009	27.2	10.20	12.8	7.6	2.9
23/05/2009	38	9.80	13.3	6.3	9
24/05/2009	2.4	11.80	15.5	8.1	6.5
25/05/2009	0.6	11.20	17.4	5	9.7
26/05/2009	0	13.40	19.5	7.3	10.6
27/05/2009	0.2	14.35	20.2	8.5	10.6
28/05/2009	0	13.35	19.6	7.1	10.5
29/05/2009	0	14.80	21.4	8.2	10.4
30/05/2009	0	15.65	20.6	10.7	9.7
31/05/2009	6.4	16.10	20.1	12.1	6.3
1/06/2009	0.1	15.15	22.1	8.2	10.3
2/06/2009	2.6	13.60	15	12.2	6.5
3/06/2009	1.4	12.00	15	9	4.2
4/06/2009	17.4	10.20	15.7	4.7	8.6
5/06/2009	6.4	13.50	15.9	11.1	8.6
6/06/2009	4	11.25	14	8.5	6.3
7/06/2009	0.8	12.00	16	8	7.4
8/06/2009	1.4	11.95	18.1	5.8	10
9/06/2009	0.2	12.75	18.4	7.1	9.2
10/06/2009	11.4	15.70	21	10.4	9.1
11/06/2009	10.1	12.75	14.5	11	7.2
12/06/2009	7.2	10.40	13.8	7	7.7
13/06/2009	2	9.75	15.5	4	9.6
14/06/2009	0	10.80	16.1	5.5	7
15/06/2009	9.2	14.10	17.4	10.8	7.1
16/06/2009	16.6	14.30	16.5	12.1	7.3
17/06/2009	2.6	14.75	18.1	11.4	8.8
18/06/2009	5	15.50	19.1	11.9	9.2
19/06/2009	22.6	11.70	13	10.4	3.2
20/06/2009	22	10.75	15	6.5	4
21/06/2009	22	9.20	11.9	6.5	7.3
22/06/2009	11.4	9.40	12.9	5.9	5.9
23/06/2009	0.2	9.20	11.7	6.7	2.8
24/06/2009	5.4	10.50	12.9	8.1	3.4
25/06/2009	3	12.50	17.6	7.4	8.7
26/06/2009	0.4	12.85	16	9.7	4
27/06/2009	9.8	11.95	14.8	9.1	3.3
28/06/2009	18.8	12.60	16.3	8.9	7.1
29/06/2009	38.2	8.85	10	7.7	3.4
30/06/2009	26.4	9.80	13.2	6.4	6.7
1/07/2009	9.2	10.90	14.6	7.2	7
2/07/2009	0.6	10.85	16.7	5	8.3
3/07/2009	0.2	9.80	15	4.6	8
4/07/2009	0	10.25	16	4.5	9.1
5/07/2009	0	12.00	19	5	10.1
6/07/2009	0.6	11.45	16	6.9	3.1
7/07/2009	6	13.20	17.4	9	7.5
8/07/2009	4.6	14.10	17.8	10.4	7
9/07/2009	12	13.85	17.9	9.8	8.6
10/07/2009	15.4	10.50	13	8	8.4
11/07/2009	4.6	10.80	14	7.6	6.7
12/07/2009	0.6	10.80	14.1	7.5	6.7
13/07/2009	0	11.80	15.2	8.4	8
14/07/2009	0	11.55	15.5	7.6	8.3
15/07/2009	0	12.95	19.8	6.1	10.4
16/07/2009	8.2	11.15	13.9	8.4	7.9
17/07/2009	41.6	12.60	14.7	10.5	7.7
18/07/2009	2.4	11.95	17	6.9	5.2
19/07/2009	42.8	10.60	14.3	6.9	6.3
20/07/2009	30.2	7.65	11.4	3.9	4.3
21/07/2009	18.2	9.80	14.8	4.8	10.8
22/07/2009	0.8	11.50	16.1	6.9	8.9
23/07/2009	23.4	9.50	12.6	6.4	8.5
24/07/2009	1.2	10.00	14.6	5.4	9.4
25/07/2009	12.2	9.40	13.2	5.6	8.9
26/07/2009	0.1	10.95	14.8	7.1	10
27/07/2009	0.9	11.45	15	7.9	8.6
28/07/2009	0.3	11.25	13.9	8.6	6
29/07/2009	0	11.80	16.1	7.5	10.1
30/07/2009	0	11.95	17.1	6.8	10.7
31/07/2009	0.1	12.60	18.4	6.8	12.3
1/08/2009	0.1	12.10	18.1	6.1	12.5
2/08/2009	2.6	12.90	17.5	8.3	11
3/08/2009	1	13.50	18.6	8.4	9.8
4/08/2009	0.9	14.90	19	10.8	11.5
5/08/2009	0.2	12.90	17.1	8.7	7.4
6/08/2009	17.6	12.95	15.9	10	12.4
7/08/2009	0	11.65	18.6	4.7	13.8
8/08/2009	0.2	13.55	18.5	8.6	9.7
9/08/2009	0.8	12.50	16.5	8.5	13.1
10/08/2009	0.3	12.85	15.9	9.8	7.5
11/08/2009	7.6	10.70	16	5.4	12.7
12/08/2009	6.4	12.80	17.3	8.3	11.8
13/08/2009	6.2	14.85	18.7	11	12.4
14/08/2009	8.2	13.45	16.7	10.2	6.6
15/08/2009	25	9.25	12	6.5	9.8
16/08/2009	10	11.30	17.6	5	11.7
17/08/2009	5.2	13.45	17.6	9.3	13.8
18/08/2009	11.8	14.05	16.5	11.6	11.3
19/08/2009	2	12.25	15.1	9.4	12.6
20/08/2009	6.4	12.05	13.2	10.9	6
21/08/2009	2	9.65	14.4	4.9	12
22/08/2009	7.1	10.95	14	7.9	11.9
23/08/2009	11.1	9.75	12.6	6.9	13.1
24/08/2009	4.4	11.85	15.3	8.4	11.7
25/08/2009	2.6	11.95	15.4	8.5	11.8
26/08/2009	0.4	12.00	14.8	9.2	10.1
27/08/2009	1	12.00	14.8	9.2	11.1
28/08/2009	6.4	10.05	12.1	8	13.2
29/08/2009	3.2	9.30	14.6	4	12
30/08/2009	1.8	11.30	14.8	7.8	13.8
31/08/2009	2	12.35	16.9	7.8	13.9
1/09/2009	8.6	13.00	16.6	9.4	10.6
2/09/2009	15.2	9.60	12.8	6.4	13.7
3/09/2009	2	10.15	13.8	6.5	8.2
4/09/2009	0	11.95	16.2	7.7	12.1
5/09/2009	12.4	8.75	11	6.5	10.1
6/09/2009	7.2	11.90	16	7.8	12.6
7/09/2009	0.6	13.40	17.5	9.3	12.1
8/09/2009	17.6	10.60	17	4.2	18.5
9/09/2009	2.2	13.60	17.2	10	13
10/09/2009	10.8	12.55	14.6	10.5	6.4
11/09/2009	34.4	11.15	13.8	8.5	9.4
12/09/2009	19.6	9.35	13.7	5	14.7
13/09/2009	7.2	10.70	15.9	5.5	12.5
14/09/2009	1	14.05	18	10.1	12.4
15/09/2009	6.4	12.35	14.3	10.4	14.7
16/09/2009	2.2	11.95	17.6	6.3	15.9
17/09/2009	1.6	13.90	16.9	10.9	16.7
18/09/2009	21.6	11.00	14.9	7.1	16.3
19/09/2009	3.2	11.25	15.6	6.9	16.2
20/09/2009	1.2	11.00	15.4	6.6	11
21/09/2009	28.2	10.25	12.5	8	11.1
22/09/2009	11.2	11.15	15.8	6.5	15.9
23/09/2009	2.8	14.55	17.4	11.7	21.2
24/09/2009	3.4	12.35	14	10.7	17.3
25/09/2009	0.2	11.30	15.6	7	18.1
26/09/2009	0	10.70	18.1	3.3	23.4
27/09/2009	0	13.85	23	4.7	20.7
28/09/2009	10.2	11.75	14.8	8.7	18.1
29/09/2009	14.2	8.45	11.9	5	12.1
30/09/2009	14.2	9.00	13.9	4.1	16.5
1/10/2009	3	12.25	16.4	8.1	13.6
2/10/2009	0.1	13.00	18	8	13.4
3/10/2009	1	11.50	15	8	12.9
4/10/2009	0	10.95	15.6	6.3	12.5
5/10/2009	0	12.95	18.6	7.3	19.1
6/10/2009	0	11.65	16.1	7.2	11.7
7/10/2009	1.2	15.75	20.2	11.3	18.2
8/10/2009	0.4	16.20	21.1	11.3	16.6
9/10/2009	0	15.50	18.2	12.8	8.5
10/10/2009	0.4	13.75	17.5	10	11.7
11/10/2009	9.4	10.45	13.9	7	15.2
12/10/2009	4.4	12.45	15.8	9.1	14.2
13/10/2009	0.4	13.40	16.1	10.7	15.4
14/10/2009	0.2	14.05	17.8	10.3	16.8
15/10/2009	0	14.40	21.4	7.4	26.4
16/10/2009	0	15.95	24	7.9	27.6
17/10/2009	0.2	20.50	31.2	9.8	27.2
18/10/2009	0	16.90	22.5	11.3	17.4
19/10/2009	0	15.10	18.2	12	24.2
20/10/2009	0.2	10.75	15.6	5.9	15.7
21/10/2009	0	14.20	21.4	7	26.4
22/10/2009	0	14.05	17.8	10.3	14.6
23/10/2009	0	14.10	15.9	12.3	8.2
24/10/2009	0	16.60	21.9	11.3	22
25/10/2009	0	20.65	28.8	12.5	27.6
26/10/2009	0	22.30	28.9	15.7	9.9
27/10/2009	0.3	20.80	24.2	17.4	16.8
28/10/2009	0.2	15.85	19.4	12.3	16.4
29/10/2009	15.6	14.50	18.3	10.7	24.4
30/10/2009	0.6	13.35	19.7	7	24.5
31/10/2009	0.5	12.75	16.5	9	17
1/11/2009	0.2	12.00	18	6	27.8
2/11/2009	0	14.10	21	7.2	30.6
3/11/2009	0	15.25	24.3	6.2	31.1
4/11/2009	0	17.30	25	9.6	19.2
5/11/2009	0	21.65	28.7	14.6	18.5
6/11/2009	0.4	21.60	25.9	17.3	11.4
7/11/2009	1.2	17.00	21.5	12.5	20.7
8/11/2009	2.4	15.95	20.7	11.2	29.1
9/11/2009	0.1	16.95	25.5	8.4	31.1
10/11/2009	0	20.60	29.4	11.8	28.2
11/11/2009	0	22.90	30.4	15.4	28.4
12/11/2009	6.8	19.70	22.3	17.1	28.3
13/11/2009	35.4	20.05	24.2	15.9	28.3
14/11/2009	0	17.50	22	13	27.4
15/11/2009	0	17.70	24.1	11.3	27.1
16/11/2009	0	18.35	22.6	14.1	33.8
17/11/2009	0.9	16.50	20.6	12.4	33.8
18/11/2009	12.4	15.30	19	11.6	33.8
19/11/2009	14.6	13.05	14.5	11.6	33.8
20/11/2009	13.2	12.85	16.6	9.1	33.8
21/11/2009	0.1	12.60	16.2	9	33.8
22/11/2009	2.1	15.85	25.2	6.5	33.8
23/11/2009	0	19.20	30.1	8.3	33.8
24/11/2009	0	22.25	32.4	12.1	33.8
25/11/2009	1	16.70	18.7	14.7	33.8
26/11/2009	5.8	12.35	15.7	9	33.8
27/11/2009	0	13.70	17	10.4	33.8
28/11/2009	0	16.25	25.5	7	33.8
29/11/2009	0	16.00	21.5	10.5	33.6
30/11/2009	0	16.30	23.4	9.2	34.8
1/12/2009	0	15.95	21.5	10.4	18.9
2/12/2009	0.8	14.95	20.1	9.8	25.5
3/12/2009	0.1	15.35	22.3	8.4	30.9
4/12/2009	0	18.90	27.6	10.2	33.5
5/12/2009	0	18.55	27	10.1	32.2
6/12/2009	0	17.15	21.8	12.5	17.2
7/12/2009	0.2	17.00	22	12	28.1
8/12/2009	0	14.10	21.1	7.1	32.2
9/12/2009	0.8	15.35	21	9.7	29.5
10/12/2009	0	16.35	22	10.7	32
11/12/2009	0	18.20	27.7	8.7	34.2
12/12/2009	0	22.25	33.1	11.4	34
13/12/2009	0	25.35	35.1	15.6	34
14/12/2009	0	20.60	26.1	15.1	30.7
15/12/2009	0.6	16.55	20.2	12.9	20.7
16/12/2009	0	15.10	19.6	10.6	26.9
17/12/2009	0	14.85	21.8	7.9	27.8
18/12/2009	0	18.60	28.5	8.7	32.5
19/12/2009	0	21.20	31	11.4	32.9
20/12/2009	0	19.60	24.2	15	20
21/12/2009	0	19.70	24.9	14.5	33.7
22/12/2009	0	18.65	26.3	11	32.6
23/12/2009	0	17.20	21.4	13	28.7
24/12/2009	0	15.90	24.5	7.3	34.6
25/12/2009	0	19.60	29.5	9.7	32
26/12/2009	0	19.65	27.8	11.5	31.8
27/12/2009	0	21.15	27.2	15.1	26.2
28/12/2009	0	23.95	34.5	13.4	32.6
29/12/2009	0.5	24.20	28.8	19.6	4.4
30/12/2009	4.6	16.60	19.7	13.5	20.2
31/12/2009	0.2	17.05	23	11.1	31.6
1/01/2010	0	16.00	23	9	29.5
2/01/2010	0	19.50	30	9	35.3
3/01/2010	0	21.75	31	12.5	34.4
4/01/2010	0	18.25	23.5	13	28.2
5/01/2010	0	20.50	30.5	10.5	31.9
6/01/2010	0	25.30	34.9	15.7	33.8
7/01/2010	1	19.65	23.4	15.9	20.5
8/01/2010	0	18.65	28.4	8.9	34.6
9/01/2010	0	23.15	32.7	13.6	33.3
10/01/2010	0.4	18.25	22.3	14.2	23.8
11/01/2010	0	17.45	24.4	10.5	21.3
12/01/2010	0.4	17.90	26	9.8	33.3
13/01/2010	0	19.75	29.9	9.6	34.2
14/01/2010	0	20.85	28.2	13.5	32.2
15/01/2010	0	19.15	23.1	15.2	33.7
16/01/2010	0	21.00	31.5	10.5	34.7
17/01/2010	0	26.25	38.9	13.6	34.2
18/01/2010	0	28.45	37.5	19.4	31.7
19/01/2010	0	21.50	28.8	14.2	19.8
20/01/2010	0.5	16.30	18.5	14.1	8.4
21/01/2010	0.1	18.10	22.7	13.5	28.2
22/01/2010	0	17.80	25.6	10	29.2
23/01/2010	0	20.40	27.9	12.9	27.9
24/01/2010	0	22.15	28.5	15.8	28.9
25/01/2010	1.2	17.30	19	15.6	9.3
26/01/2010	0	18.65	23.8	13.5	19
27/01/2010	0	21.25	27.1	15.4	22.9
28/01/2010	0	20.85	29.1	12.6	32.9
29/01/2010	0	22.45	33.3	11.6	31.6
30/01/2010	0	20.25	24.4	16.1	25.5
31/01/2010	0.6	17.75	25.5	10	32.1
1/02/2010	0	20.15	29.5	10.8	31.6
2/02/2010	0.7	16.45	18	14.9	10.2
3/02/2010	0.1	14.45	20.8	8.1	24.2
4/02/2010	0	16.35	25.6	7.1	29.9
5/02/2010	0	20.95	29.4	12.5	22.2
6/02/2010	0	19.25	24	14.5	12.3
7/02/2010	0.6	20.50	25.5	15.5	21.4
8/02/2010	0	23.30	32.2	14.4	28.9
9/02/2010	0	23.60	32	15.2	26.7
10/02/2010	0	22.15	25.5	18.8	13.1
11/02/2010	0	23.15	28.2	18.1	20.6
12/02/2010	0	20.60	24.5	16.7	20.7
13/02/2010	0	22.15	29	15.3	27.7
14/02/2010	0	23.50	33.4	13.6	29.4
15/02/2010	0	22.05	29.1	15	24.5
16/02/2010	1.4	19.55	22.6	16.5	10.6
17/02/2010	0.3	21.45	26.9	16	12.2
18/02/2010	0	24.65	34.4	14.9	25.8
19/02/2010	0	20.50	23.6	17.4	12.4
20/02/2010	0	17.90	21.3	14.5	9.9
21/02/2010	0.5	18.15	23.3	13	17
22/02/2010	0	21.70	29.9	13.5	26.2
23/02/2010	0	22.20	31	13.4	27.1
24/02/2010	0	24.00	33.2	14.8	27.3
25/02/2010	0	25.95	36	15.9	26.7
26/02/2010	0	24.90	32.5	17.3	25.6
27/02/2010	0	25.05	32.6	17.5	26.5
28/02/2010	0	24.75	33.4	16.1	27.1
1/03/2010	0	26.25	36.5	16	27.5
2/03/2010	0	22.20	27	17.4	20.5
3/03/2010	0	19.35	24.3	14.4	20.3
4/03/2010	0.2	18.70	22.2	15.2	16.2
5/03/2010	0	16.20	20.8	11.6	20.5
6/03/2010	0	16.65	23.5	9.8	13.9
7/03/2010	0	21.20	28	14.4	23.9
8/03/2010	0	19.55	25.6	13.5	21.2
9/03/2010	0	21.60	28.6	14.6	22
10/03/2010	0	22.25	30.9	13.6	21.6
11/03/2010	0	25.65	35.4	15.9	22.2
12/03/2010	0	29.70	38	21.4	21.9
13/03/2010	0	25.60	29.8	21.4	7.8
14/03/2010	5.4	21.80	25.1	18.5	13.8
15/03/2010	0.3	20.25	23.8	16.7	17.6
16/03/2010	0.6	16.55	21.6	11.5	18.1
17/03/2010	0	16.80	25.1	8.5	22.8
18/03/2010	0	17.05	24	10.1	20.3
19/03/2010	0	17.80	22	13.6	14.9
20/03/2010	0	18.75	26.5	11	17.8
21/03/2010	0	20.95	27.9	14	20.1
22/03/2010	0	24.40	31.4	17.4	3.8
23/03/2010	6	25.05	31.4	18.7	16.6
24/03/2010	0	22.20	26.7	17.7	17.2
25/03/2010	0	19.05	24.5	13.6	15.4
26/03/2010	0	17.40	19.9	14.9	4.8
27/03/2010	0	18.30	20.6	16	5.5
28/03/2010	3	16.50	22.4	10.6	15.4
29/03/2010	0	16.90	25	8.8	20.5
30/03/2010	0	21.00	30.2	11.8	19.2
31/03/2010	1.6	15.40	17.9	12.9	9.3
1/04/2010	0	16.25	20.9	11.6	9.9
2/04/2010	0	20.10	25.8	14.4	15.9
3/04/2010	2.2	16.90	21	12.8	15.6
4/04/2010	9.4	15.75	19	12.5	13.9
5/04/2010	3.2	16.75	23	10.5	15.3
6/04/2010	0	17.30	22.5	12.1	10.8
7/04/2010	0	17.45	24	10.9	16.7
8/04/2010	0	16.90	24	9.8	15.9
9/04/2010	0.4	15.45	19	11.9	14.1
10/04/2010	1.6	13.85	19	8.7	11.6
11/04/2010	0.2	16.25	23.8	8.7	15.9
12/04/2010	4.4	14.60	17.9	11.3	8.5
13/04/2010	0.8	15.10	22	8.2	15.6
14/04/2010	4.4	16.35	19.8	12.9	8
15/04/2010	15.3	17.45	20.8	14.1	12.6
16/04/2010	1.5	17.90	23	12.8	12.6
17/04/2010	0	16.20	22	10.4	12
18/04/2010	0	19.05	26.6	11.5	16.6
19/04/2010	0	18.65	26	11.3	16.1
20/04/2010	0.1	18.35	23.8	12.9	13.8
21/04/2010	0.6	14.65	16.8	12.5	6.7
22/04/2010	3.3	14.90	19.5	10.3	11.6
23/04/2010	1.4	14.45	18.4	10.5	13.1
24/04/2010	0.1	13.40	20.5	6.3	15.5
25/04/2010	0	14.05	21.9	6.2	14.5
26/04/2010	2.8	15.55	19.6	11.5	11.7
27/04/2010	0	13.75	21.1	6.4	14.8
28/04/2010	0	14.10	22.6	5.6	14.6
29/04/2010	0	17.50	25.2	9.8	14.3
30/04/2010	0	16.35	21.4	11.3	9.2
1/05/2010	5.8	14.90	18.1	11.7	10.8
2/05/2010	0	14.15	19.9	8.4	13
3/05/2010	3.2	15.55	18.2	12.9	8.3
4/05/2010	0	14.65	18.6	10.7	12.2
5/05/2010	0	12.55	20.6	4.5	14.3
6/05/2010	0	12.90	20.1	5.7	10.3
7/05/2010	0.6	15.15	22.5	7.8	13.5
8/05/2010	0.2	15.25	20	10.5	9.4
9/05/2010	1	15.00	17	13	9.2
10/05/2010	0.9	12.35	15	9.7	6.8
11/05/2010	0	12.20	18.9	5.5	13.4
12/05/2010	0	13.95	20.4	7.5	10.7
13/05/2010	19.4	12.50	15	10	8.2
14/05/2010	1.8	10.85	15.3	6.4	7.1
15/05/2010	0.1	11.70	15	8.4	6.6
16/05/2010	0.4	13.85	18.7	9	8.8
17/05/2010	1.2	14.95	19.9	10	9.9
18/05/2010	0	14.15	20.5	7.8	12.2
19/05/2010	0	14.30	20.1	8.5	11.3
20/05/2010	0	14.60	21.4	7.8	11.7
21/05/2010	0	17.70	25	10.4	11.1
22/05/2010	4	17.15	19.8	14.5	4.3
23/05/2010	8	11.85	13.6	10.1	4.7
24/05/2010	1.2	12.95	15.1	10.8	4.1
25/05/2010	0.2	14.00	17.8	10.2	5.9
26/05/2010	0.8	14.35	18.2	10.5	6.3
27/05/2010	22	13.25	16	10.5	5.2
28/05/2010	10.6	12.35	15.9	8.8	7.5
29/05/2010	5.2	13.40	18.6	8.2	8.3
30/05/2010	0	14.60	19.8	9.4	7
31/05/2010	14.6	13.80	16.5	11.1	6.3
1/06/2010	4.8	12.25	17.8	6.7	10.2
2/06/2010	0	12.60	18.8	6.4	10.6
3/06/2010	0.6	13.15	17.4	8.9	7.9
4/06/2010	0.8	11.15	15.2	7.1	6.5
5/06/2010	1.6	13.25	16.5	10	5.1
6/06/2010	0.1	15.25	20	10.5	7.4
7/06/2010	0.2	12.75	17	8.5	5.6
8/06/2010	5.2	11.00	14.1	7.9	7.9
9/06/2010	0	10.85	14.9	6.8	10.5
10/06/2010	0	9.85	16.8	2.9	10.6
11/06/2010	0	10.30	18	2.6	9.9
12/06/2010	0	13.10	20.1	6.1	10.1
13/06/2010	0	13.70	20.5	6.9	9.5
14/06/2010	8.4	13.15	16.7	9.6	7.4
15/06/2010	0.2	10.60	12.5	8.7	2.5
16/06/2010	4.2	11.90	16.3	7.5	8.4
17/06/2010	3.4	13.00	16.6	9.4	6.6
18/06/2010	5	14.00	18	10	7.6
19/06/2010	1	14.80	18.6	11	7.5
20/06/2010	0	14.80	20	9.6	8.6
21/06/2010	0	12.75	20.6	4.9	9.7
22/06/2010	0	13.25	18.1	8.4	7.3
23/06/2010	19.5	10.65	13.4	7.9	6.7
24/06/2010	10.7	8.30	12.8	3.8	9.2
25/06/2010	1.5	8.95	15	2.9	9.7
26/06/2010	0.2	10.05	14.8	5.3	8.4
27/06/2010	2	11.70	15	8.4	7.2
28/06/2010	4.4	11.75	14.8	8.7	7.5
29/06/2010	2.1	11.65	14.9	8.4	7.3
30/06/2010	0.6	11.80	16.2	7.4	9.2
1/07/2010	0	10.55	16.7	4.4	9.1
2/07/2010	9.9	9.70	13.5	5.9	9.4
3/07/2010	2.4	8.25	13.5	3	9.4
4/07/2010	1	10.25	15.5	5	9.8
5/07/2010	0	10.20	15.3	5.1	8.5
6/07/2010	0	10.20	13.7	6.7	4.5
7/07/2010	0	12.50	16.8	8.2	10.2
8/07/2010	0.6	12.30	15	9.6	3.7
9/07/2010	33.6	10.50	13.4	7.6	4.9
10/07/2010	10	10.65	15.2	6.1	8.5
11/07/2010	1	13.10	18.1	8.1	9.4
12/07/2010	22.5	9.45	12.4	6.5	5.7
13/07/2010	9.6	10.70	15.3	6.1	8.6
14/07/2010	0.9	12.45	17	7.9	8.4
15/07/2010	0	13.50	18.2	8.8	9.1
16/07/2010	2.4	12.75	15	10.5	3.5
17/07/2010	9.2	10.00	14	6	9.7
18/07/2010	5.2	11.00	15	7	9.5
19/07/2010	7.4	11.55	15.3	7.8	8.7
20/07/2010	2.1	9.90	15.9	3.9	10.1
21/07/2010	0	10.45	17.3	3.6	10.7
22/07/2010	0	12.10	18.4	5.8	10.8
23/07/2010	0	12.20	18.8	5.6	11.4
24/07/2010	0	11.10	17.1	5.1	9.3
25/07/2010	0	13.35	19.5	7.2	8.8
26/07/2010	7.8	13.20	16.9	9.5	8.3
27/07/2010	1.9	12.00	16.1	7.9	8.4
28/07/2010	9.8	12.50	14.9	10.1	8.3
29/07/2010	12.1	11.35	13.3	9.4	7.8
30/07/2010	1.6	11.45	16	6.9	9.1
31/07/2010	4.6	13.45	17.4	9.5	10.1
1/08/2010	0.8	12.75	18.5	7	12.2
2/08/2010	0	13.60	20.9	6.3	13
3/08/2010	0	12.30	18.2	6.4	8.2
4/08/2010	0	15.55	20.8	10.3	13
5/08/2010	2.5	14.20	18.2	10.2	8.1
6/08/2010	2.6	10.70	14.5	6.9	7.7
7/08/2010	0.1	10.55	14.5	6.6	8.7
8/08/2010	3.4	10.15	13.8	6.5	7.7
9/08/2010	0	8.50	14.4	2.6	10
10/08/2010	0	11.30	17.9	4.7	14.6
11/08/2010	0	14.45	21	7.9	8.3
12/08/2010	5.6	13.35	15.8	10.9	6
13/08/2010	13.6	12.15	16	8.3	10.8
14/08/2010	2.6	10.25	14.5	6	9.2
15/08/2010	0	12.70	18.2	7.2	11.3
16/08/2010	0	12.95	18.1	7.8	14.4
17/08/2010	0	9.80	16	3.6	8.9
18/08/2010	14	8.70	12.5	4.9	9.3
19/08/2010	3.4	9.70	14	5.4	9.7
20/08/2010	4.7	10.45	16	4.9	13.3
21/08/2010	1.4	10.70	16	5.4	11.1
22/08/2010	10.9	9.50	13.5	5.5	14.2
23/08/2010	2.3	9.55	13.9	5.2	8.2
24/08/2010	4.4	10.15	12.9	7.4	10.6
25/08/2010	1.4	10.05	14.4	5.7	8.4
26/08/2010	0	11.65	14.4	8.9	6.2
27/08/2010	0	11.75	16.1	7.4	13
28/08/2010	0	12.00	19.7	4.3	17.4
29/08/2010	0.4	11.45	16.1	6.8	7.2
30/08/2010	1	12.55	16.7	8.4	12.9
31/08/2010	0.3	11.75	16	7.5	12.1
1/09/2010	0.4	10.10	14	6.2	13.2
2/09/2010	2.2	10.90	14.6	7.2	13
3/09/2010	1	10.65	16.8	4.5	14.6
4/09/2010	5.6	12.60	16.7	8.5	15.2
5/09/2010	0	11.15	16.1	6.2	11.2
6/09/2010	0	12.65	17.9	7.4	10.3
7/09/2010	0.8	13.40	17	9.8	6.7
8/09/2010	24.6	9.30	13.8	4.8	14.5
9/09/2010	10.7	10.35	14.4	6.3	14.5
10/09/2010	0.6	8.95	13.6	4.3	7.3
11/09/2010	0	12.10	16	8.2	10.4
12/09/2010	13	9.65	13	6.3	15.8
13/09/2010	0.4	10.00	14.4	5.6	13.1
14/09/2010	0	9.50	15.1	3.9	12.5
15/09/2010	0	11.20	18.2	4.2	16.5
16/09/2010	0	12.30	18.3	6.3	15.3
17/09/2010	0	11.80	18	5.6	18.8
18/09/2010	0	11.50	16.5	6.5	15.7
19/09/2010	0	12.25	20	4.5	21.7
20/09/2010	0	14.00	21.8	6.2	22
21/09/2010	0	15.60	23.8	7.4	22.1
22/09/2010	0	16.35	24.9	7.8	22.2
23/09/2010	0	17.70	25.5	9.9	21.7
24/09/2010	0	16.45	19.8	13.1	11.8
25/09/2010	0	13.30	21.1	5.5	22.6
26/09/2010	0	14.35	19	9.7	14.3
27/09/2010	0.4	13.65	17.3	10	14.4
28/09/2010	0	13.95	21.4	6.5	23.7
29/09/2010	0	16.10	23.5	8.7	21.2
30/09/2010	0	18.25	24.8	11.7	21.7
1/10/2010	0	17.60	25	10.2	24.4
2/10/2010	0	14.35	17.5	11.2	16.7
3/10/2010	1.4	13.10	18.1	8.1	19.3
4/10/2010	1.4	14.80	18.4	11.2	16.5
5/10/2010	1.2	12.85	18.4	7.3	14.4
6/10/2010	2.2	11.75	19.1	4.4	24.5
